"Timestamp","Unix Timestamp","DeviceID","Firmware","PD1 Peak value","Ammonia level","Room temperature","Probe laser temperature","Pump laser current","Probe laser current","testVolt","tosa1310pd","tosa1530pd","rosa1530pd","currentFb1530","currentFb1310","addonBMETemp","addonBMEHumidity","addonBMEPressure","addonCO2","addonNTCTemp"
"2025-06-13T02:34:14.000Z",1749782054,"HVAMMONIA03","v1.20250314",0,0.07356381995249087,49.2229,"null",0.1083,"null",-4.784463618333771,-0.0007474423345854681,-0.0010895730363813681,-0.013737084118972316,-0.06152630585745643,-0.061471469577726076,28.737186355981976,37.64806466414891,1016.2050688679142,768,5.0117
"2025-06-13T02:36:35.169Z",1749782195.169494,"HVAMMONIA03","null","null",0.4968332683359174,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:38:42.348Z",1749782322.3484807,"HVAMMONIA03","null","null",0.4669917418420749,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:39:01.000Z",1749782341,"HVAMMONIA03","v1.20250314",0,0.4819125050889962,49.2217,"null",0.1081,"null",-4.784688923917881,-0.0007826090791951513,-0.0010931493154942174,-0.013743640630679206,-0.061524517717900004,-0.06146789329861323,28.68148506633588,37.78473853223112,1016.1673532169686,768,5.0125
"2025-06-13T02:41:23.457Z",1749782483.4570503,"HVAMMONIA03","null","null",1.798063513093316,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:43:27.133Z",1749782607.1337197,"HVAMMONIA03","null","null",1.7642359992344898,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:43:43.000Z",1749782623,"HVAMMONIA03","v1.20250314",0,1.781149756163903,49.1715,"null",0.1082,"null",-4.784651372987196,-0.0007563830323675909,-0.001091957222456601,-0.013758541793649411,-0.06152869004353166,-0.06147385376380131,28.58527383080218,37.938616156552555,1016.1170796712889,768,5.0106
"2025-06-13T02:46:05.573Z",1749782765.5735288,"HVAMMONIA03","null","null",2.5927363433081774,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:48:09.600Z",1749782889.6003823,"HVAMMONIA03","null","null",3.46335292137851,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:48:25.000Z",1749782905,"HVAMMONIA03","v1.20250314",0,3.0280446323433434,49.1285,"null",0.1081,"null",-4.7846156101960675,-0.0007539988462923582,-0.0010907651294189845,-0.013971926447382741,-0.061527497950494045,-0.06147027748468846,28.549827612616355,37.978549350138415,1016.2220791860439,768,5.0109
"2025-06-13T02:50:47.389Z",1749783047.3895085,"HVAMMONIA03","null","null",3.1742920983444356,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:52:51.551Z",1749783171.5510623,"HVAMMONIA03","null","null",3.884788437406176,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:53:08.000Z",1749783188,"HVAMMONIA03","v1.20250314",0,3.529540267875306,49.1272,"null",0.108,"null",-4.78464422042897,-0.0007545948928111664,-0.0010943414085318338,-0.013802053189522408,-0.06152928609005047,-0.06147385376380131,28.45868025990785,38.177728384701,1016.3165834173852,768,5.011
"2025-06-13T02:55:30.040Z",1749783330.0404932,"HVAMMONIA03","null","null",4.190176109558884,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:57:33.513Z",1749783453.5138688,"HVAMMONIA03","null","null",4.3486898250091865,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:57:50.000Z",1749783470,"HVAMMONIA03","v1.20250314",0,4.269432967284035,49.0958,"null",0.1076,"null",-4.784386132286326,-0.0007444621019914272,-0.001091957222456601,-0.013694764816136934,-0.061524517717900004,-0.06146968143816965,28.428297829959774,38.25734763126183,1016.3753568677997,768,5.0115
"2025-06-13T03:00:12.476Z",1749783612.4760022,"HVAMMONIA03","null","null",3.342550888021853,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T03:02:16.165Z",1749783736.1657083,"HVAMMONIA03","null","null",3.9284715373660606,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T03:02:35.000Z",1749783755,"HVAMMONIA03","v1.20250314",0,3.635511212693957,49.1098,"null",0.1077,"null",-4.784763429732732,-0.0007563830323675909,-0.001094937455050642,-0.013977886912570825,-0.061520941438787155,-0.06146968143816965,28.39285167492926,38.39941942360258,1016.4257243814028,768,5.0125
"2025-06-13T03:04:57.117Z",1749783897.1171484,"HVAMMONIA03","null","null",2.3092072949881346,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T03:07:00.644Z",1749784020.6443584,"HVAMMONIA03","null","null",2.211357209402041,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T03:07:17.000Z",1749784037,"HVAMMONIA03","v1.20250314",0,2.260282252195088,49.0853,"null",0.1076,"null",-4.784788463686522,-0.0007545948928111664,-0.0010907651294189845,-0.013888479934749596,-0.06152928609005047,-0.061475045856838925,28.377660469996044,38.48462621081525,1016.4278187679514,768,5.0105
"2025-06-13T03:09:38.146Z",1749784178.1468666,"HVAMMONIA03","null","null",0.5570635168017295,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T03:11:42.823Z",1749784302.823728,"HVAMMONIA03","null","null",0.7652353786962278,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
